Tag,UserID,Answers,Accepted,Votes,Reputation,AvgAnswerLength,AvgAcceptedLength,LastActiveTime,Days,Score
arraylist,873165,4,4,16,6844,334.75,384.75,1419258352,29,4.22228
string,637853,4,3,22,38082,1481.25,819.6666667,1415105112,77,4.210862143
jpa,637853,3,6,6,38082,1007,955.6666667,1409223424,145,4.20707
multithreading,2040251,3,4,13,7205,351.6666667,355,1419375219,27,4.203257143
mysql,2314073,3,4,13,34348,493,444.5,1413279613,98,4.203257143
netbeans,571407,3,4,13,279389,630,612.25,1414522256,83,4.203257143
eclipse,1081110,3,4,13,28206,445.6666667,267.75,1417513309,49,4.203257143
arrays,1183192,3,4,13,1132,1289.666667,6245.5,1415707453,70,4.203257143
java-ee,2541560,6,5,16,13442,385.8333333,642,1418211738,41,4.200679545
regex,1896169,6,5,16,1993,1078.166667,794.4,1411675901,116,4.200679545
android,544198,19,9,17,16156,445.7368421,633.4444444,1416420110,61,4.200237321
generics,592139,3,3,18,66938,698,687,1419338629,28,4.196595
arrays,2111035,3,3,18,5801,2961.666667,1366.666667,1412165340,111,4.196595
android,1222712,13,8,14,1082,423.2307692,401.875,1408893077,149,4.192260952
generics,2563754,10,5,25,5594,892.4,1437.6,1415863438,68,4.189016667
swing,2427596,10,5,25,2699,1227.5,917.8,1403954780,206,4.189016667
android,2168230,16,8,18,1991,859.375,678.125,1409115026,146,4.18493
jsp,865403,2,4,10,7985,259.5,681.75,1406891551,172,4.177893333
spring,1705598,2,4,10,14678,831.5,1477.5,1415255282,75,4.177893333
generics,2189127,2,4,10,21025,2189.5,2760.25,1415392712,73,4.177893333
mysql,2898867,2,4,10,11596,851.5,2508.5,1397916787,276,4.177893333
servlets,1113392,2,4,10,9442,838,773.5,1414071751,89,4.177893333
arraylist,2721865,2,3,14,2650,2195.5,1021.333333,1414587014,83,4.176621
arraylist,714969,2,3,14,50683,679,1290.333333,1405468398,188,4.176621
arrays,1003142,2,3,14,21610,372.5,323,1418651305,36,4.176621
string,262022,2,2,20,11486,564.5,1053,1412236174,110,4.17091
jsp,3018377,3,5,9,2194,648,476.8,1410892354,125,4.163440625
java-ee,1654265,3,5,9,19878,817,675,1417605497,48,4.163440625
hibernate,1379803,12,7,17,1096,432.9166667,2067.857143,1412924757,102,4.161908947
hibernate,1869933,27,9,26,3485,952.5925926,1139.666667,1405657572,186,4.157215
android,1150776,8,6,15,1478,310.625,637.1666667,1415824225,68,4.155057857
multithreading,1899640,1,2,14,28323,683,304.5,1415481762,72,4.148716667
eclipse,2045169,1,2,14,614,374,751,1404987032,194,4.148716667
regex,201359,1,2,14,105575,234,491,1406403434,177,4.148716667
arrays,202009,1,2,14,34594,931,764.5,1416580921,60,4.148716667
generics,676877,1,3,10,3011,271,636.6666667,1405996665,182,4.14666
generics,992484,1,3,10,173798,1107,2015.333333,1412824821,103,4.14666
arrays,3084258,1,3,10,1115,211,229.6666667,1390981926,356,4.14666
arrays,916657,1,3,10,43338,253,810.3333333,1400021268,251,4.14666
spring-mvc,103154,1,4,7,135258,279,485,1406295992,179,4.142384
sql,107744,1,4,7,36594,740,1005.25,1408127449,157,4.142384
spring,1490144,1,4,7,677,654,801,1410984817,124,4.142384
generics,774444,1,4,7,2896,1658,607,1412244125,110,4.142384
html,2640782,1,4,7,400,247,917.5,1405600592,187,4.142384
jar,542270,1,4,7,7120,152,680,1415182936,76,4.142384
netbeans,2415194,1,4,7,11634,210,902.75,1402171006,226,4.142384
eclipse,1343161,1,4,7,28943,205,278.5,1412493282,107,4.142384
eclipse,1291150,1,4,7,5136,338,421,1417038277,54,4.142384
arrays,3081206,1,4,7,2660,431,763.75,1405901897,183,4.142384
arrays,2736496,29,8,35,7501,2107.137931,1360.625,1405535587,187,4.142157838
generics,3049628,7,3,33,21952,500.2857143,560.6666667,1412244305,110,4.1335545
spring,1103894,1,6,2,767,199,261.6666667,1415023056,78,4.130978571
xml,2649012,1,6,2,14762,152,1089.166667,1417178768,53,4.130978571
swing,981744,8,5,20,6332,786.75,1607.2,1415104595,77,4.127932692
swing,2008247,23,9,21,1114,3372,3630.333333,1414168856,88,4.127761406
spring,388980,7,7,9,2133,1194.142857,954.5714286,1417910439,44,4.1276875
mysql,573032,7,7,9,22238,829.8571429,622.8571429,1417957189,44,4.1276875
android,2337837,20,7,29,2548,267.5,655.1428571,1414485440,84,4.119098148
android,534471,4,5,11,5571,1096.25,931.2,1414155942,88,4.115038889
android,731183,4,5,11,2232,735.25,2394.2,1405631237,186,4.115038889
hibernate,34088,4,5,11,160347,527,1023.8,1420451432,15,4.115038889
swing,1255746,4,5,11,4423,323.75,589,1397368452,282,4.115038889
eclipse,2563754,9,7,12,5594,714,602.2857143,1414086703,88,4.113904375
arraylist,2670792,13,5,31,22087,476.5384615,802.2,1410125921,134,4.112151389
string,1686472,0,1,10,1852,0,551,1389289779,375,4.111935
tomcat,1880810,0,1,10,4618,0,1711,1393355809,328,4.111935
android,3018545,0,1,10,151,0,109,1410191222,134,4.111935
spring,607357,0,1,10,1301,0,6054,1391142811,354,4.111935
xml,1686472,0,1,10,1852,0,551,1389289779,375,4.111935
multithreading,897272,0,1,10,797,0,857,1412696304,105,4.111935
multithreading,143295,0,1,10,15435,0,1001,1389649162,371,4.111935
maven,1581576,0,1,10,1155,0,293,1388771315,381,4.111935
maven,4066355,0,1,10,126,0,1302,1411482317,119,4.111935
arraylist,961113,0,1,10,106572,0,284,1394135210,319,4.111935
java-ee,1109309,0,1,10,505,0,1199,1389343843,375,4.111935
java-ee,1435741,0,1,10,8820,0,3790,1390090534,366,4.111935
eclipse,1803034,0,1,10,1277,0,181,1391752960,347,4.111935
eclipse,1378470,0,1,10,175,0,365,1397441228,281,4.111935
eclipse,1686472,0,1,10,1852,0,551,1389289779,375,4.111935
jsp,2970947,15,8,16,61282,640.8666667,623.75,1418316291,40,4.107556522
spring-mvc,259167,0,2,8,2939,0,310,1404485836,200,4.10433
android,970193,0,2,8,2072,0,592.5,1414045105,89,4.10433
android,769671,0,2,8,770,0,1471.5,1396542869,292,4.10433
android,505807,0,2,8,376,0,1131,1415881113,68,4.10433
jdbc,2136603,0,2,8,1692,0,357.5,1398800635,265,4.10433
hibernate,1690578,0,2,8,468,0,583,1407141562,169,4.10433
hibernate,100836,0,2,8,3564,0,843.5,1400514360,246,4.10433
sql,2817802,0,2,8,3980,0,740.5,1390446824,362,4.10433
spring,227294,0,2,8,2596,0,1512.5,1406823424,173,4.10433
json,132047,0,2,8,30429,0,600,1414611303,82,4.10433
multithreading,1081110,0,2,8,28206,0,381,1416462228,61,4.10433
multithreading,2029566,0,2,8,6316,0,200,1401133562,238,4.10433
arraylist,3362420,0,2,8,1677,0,311.5,1395612388,302,4.10433
java-ee,985949,0,2,8,9888,0,595,1398014773,274,4.10433
java-ee,1415732,0,2,8,2327,0,1882,1397443924,281,4.10433
eclipse,2425857,0,2,8,1259,0,565,1396890706,287,4.10433
swing,2223360,0,2,8,638,0,654,1404858747,195,4.10433
swing,3250583,0,2,8,424,0,197,1419255939,29,4.10433
android,642706,36,10,29,13046,1094.472222,1767,1418884143,33,4.101848913
jpa,2357233,9,5,22,2003,1045.111111,3335.6,1407815921,161,4.099353571
android,389099,0,3,6,8660,0,589.6666667,1400404431,247,4.096725
jdbc,3558960,0,3,6,12302,0,371.6666667,1407336721,167,4.096725
jdbc,1033896,0,3,6,77626,0,791,1395160827,308,4.096725
hibernate,1594817,0,3,6,1814,0,421,1408966325,148,4.096725
maven,875083,0,3,6,2757,0,303,1412934304,102,4.096725
java-ee,22656,0,3,6,744441,0,863,1409605920,140,4.096725
eclipse,2656234,0,3,6,591,0,517.6666667,1415180142,76,4.096725
regex,1648987,0,3,6,3013,0,513,1407892828,160,4.096725
android,341291,0,3,6,6657,0,401.3333333,1416501269,61,4.096725
sql,1594850,0,3,6,1146,0,817,1403063302,216,4.096725
xml,1240763,0,3,6,15980,0,181.3333333,1408831739,149,4.096725
swing,3444376,11,6,20,1185,919.2727273,3829.333333,1406302620,179,4.090071176
spring-mvc,2249812,0,4,4,501,0,405.75,1412916446,102,4.08912
spring-mvc,1722923,0,4,4,279,0,498,1400067119,251,4.08912
android,1134192,0,4,4,399,0,384.5,1417486921,49,4.08912
android,3150254,0,4,4,186,0,1414.5,1408395915,154,4.08912
hibernate,131929,0,4,4,5894,0,822.5,1396268821,295,4.08912
spring,2401173,0,4,4,226,0,690.25,1396089796,297,4.08912
spring,985949,0,4,4,9888,0,1014.5,1404896179,195,4.08912
generics,1988693,0,4,4,5546,0,1614.75,1412825894,103,4.08912
xml,898289,0,4,4,7702,0,1775.75,1414066602,89,4.08912
xml,2668136,0,4,4,5836,0,1795.25,1400945949,241,4.08912
html,157247,0,4,4,324904,0,488.5,1414405651,85,4.08912
maven,976155,0,4,4,9613,0,348,1415351701,74,4.08912
android,1805989,5,4,18,1975,829.6,2663.25,1397823138,277,4.0845
android,3057934,5,4,18,3289,998,2452.75,1398244855,272,4.0845
arraylist,838976,5,4,18,5238,441.2,663.75,1394060486,320,4.0845
android,3426326,13,9,9,919,1281.923077,633.7777778,1419623263,24,4.077488864
generics,1003886,5,5,13,2760,837.4,1180.4,1410770627,127,4.0763175
android,276949,5,6,9,8760,424.4,516,1408465690,154,4.06824
javascript,,5,6,9,0,393.6,507,1415960339,67,4.06824
swing,1076463,16,5,37,25476,1259.75,671.4,1418227135,41,4.057247619
spring,1115554,8,3,36,9377,417.625,791,1412194334,110,4.054738636
string,302916,4,4,15,45414,964.5,1193.5,1398733504,266,4.0506325
android,3287204,10,8,9,1600,533.7,464.75,1417760522,46,4.04946
string,3558960,6,5,15,12302,542.5,586.2,1418092766,42,4.044636364
arrays,3824919,6,5,15,3054,956.6666667,1156,1419383686,27,4.044636364
jdbc,207421,9,6,16,129140,238.8888889,363.8333333,1417046361,54,4.038962
swing,2872987,10,7,13,1141,697.6,901.8571429,1415668533,70,4.037550588
eclipse,821657,12,7,16,16775,453.6666667,420.7142857,1418275660,40,4.035431842
maven,338614,14,7,19,3012,348.9285714,284,1415816566,68,4.033716667
mysql,389099,3,3,17,8660,473.3333333,558,1416593694,59,4.0249475
android,3487063,16,9,12,1561,612.5,717.5555556,1412171821,111,4.0226418
jsp,1464763,1,5,4,9654,513,580.6,1409890001,137,4.022566667
android,2572341,1,5,4,413,1721,783.2,1417524389,49,4.022566667
android,516167,1,5,4,8922,315,531.2,1391118173,354,4.022566667
android,2771717,8,6,14,1292,370.75,767.6666667,1404126944,204,4.007931429
sql,217324,3,4,12,35176,1361.333333,1135,1418406743,38,4.007088571
eclipse,1424875,3,4,12,17754,1451.666667,673.75,1416761712,58,4.007088571
mysql,431356,3,4,12,3401,242,710,1418738703,35,4.007088571
eclipse,1442874,11,8,10,9246,350.6363636,722.375,1414536520,83,4.005707368
generics,1441122,2,2,19,13614,674.5,3645,1406431926,177,3.9992625
arrays,2003986,8,5,19,4716,430.875,352,1417012440,55,3.995896154
android,993742,2,5,6,7689,1506,904,1414072543,89,3.980460714
android,3081206,2,5,6,2660,702.5,638.8,1405893856,183,3.980460714
user-interface,2711488,2,5,6,23786,1391,1052.4,1418133006,42,3.980460714
arrays,180100,2,5,6,20006,715,380.6,1414598305,83,3.980460714
android,2982225,3,6,5,3944,605.6666667,969,1414133391,88,3.978206667
json,2032539,3,6,5,1336,521.3333333,888.8333333,1413283682,98,3.978206667
mysql,783412,3,6,5,12927,7294.333333,523,1419086951,31,3.978206667
spring-mvc,2756547,13,7,17,10068,510.3076923,490.4285714,1416567206,60,3.97445475
android,3791923,13,7,17,1109,301.8461538,384.7142857,1410516768,130,3.97445475
regex,1081110,6,4,20,28216,436.3333333,188,1415563577,71,3.974276
eclipse,570612,1,1,21,1333,100,1412,1414619939,82,3.9735775
eclipse,2711488,2,3,13,23786,1209.5,1432.666667,1418983481,32,3.970644
swing,4128524,2,3,13,1301,231.5,586.3333333,1418984860,32,3.970644
android,1142253,9,7,11,3204,269.7777778,216.2857143,1415043806,77,3.963712813
hibernate,2667872,9,7,11,3523,579.1111111,581,1401277410,237,3.963712813
android,597657,2,4,9,48445,506,457.75,1417695257,47,3.94903
android,1566852,2,4,9,673,412.5,132,1398202912,272,3.94903
jdbc,1227152,2,4,9,5709,483.5,398,1418749081,35,3.94903
jdbc,1927832,2,4,9,51471,223,388.25,1413385388,97,3.94903
xml,139985,2,4,9,284075,612.5,794,1416971732,55,3.94903
json,571407,2,4,9,279389,508.5,382.5,1414235581,87,3.94903
json,1189885,2,4,9,23724,489,471.75,1417348112,51,3.94903
eclipse,2783244,2,4,9,5216,537.5,777.25,1397868227,276,3.94903
android,1989647,3,5,8,639,430.3333333,719.4,1419343770,28,3.94888125
xml,250260,3,5,8,28458,538.6666667,993,1415229597,75,3.94888125
java-ee,3230038,3,5,8,3921,1332.666667,449.4,1420219664,17,3.94888125
android,2944070,5,7,5,1024,306.6,912.8571429,1414524205,83,3.945809583
arrays,315228,32,9,29,11552,447.09375,430.3333333,1419964530,20,3.941038537
spring,1919879,9,8,7,1122,665.8888889,465,1421102832,7,3.936809412
eclipse,2314073,18,7,24,34348,364.7222222,363.1428571,1415680805,70,3.934987
arrays,3278540,12,5,27,1967,440.25,536,1396382343,293,3.932820588
hibernate,1913537,5,4,17,5623,967.2,610.25,1416352629,62,3.931924444
sql,1025118,13,8,12,10308,459.6153846,774.75,1419842080,22,3.930702857
hibernate,1484017,6,6,10,1051,1177,1118.166667,1403168953,215,3.930355
spring-mvc,1468919,4,5,10,2830,353,401.8,1412004963,113,3.924319444
android,1545363,4,5,10,2516,1063.75,1132.8,1414038030,89,3.924319444
android,2342904,4,5,10,432,1852.25,2554.2,1414638984,82,3.924319444
spring,2628911,4,5,10,1041,279.5,338,1394583989,314,3.924319444
generics,1225328,4,5,10,20918,1635.5,1102.6,1416927315,56,3.924319444
arrays,1820501,4,5,10,3699,706,1024.8,1415954239,67,3.924319444
generics,637853,8,4,25,38082,1224,1689.5,1419264011,29,3.923371667
string,978917,1,2,13,71668,812,944.5,1414018395,89,3.919853333
generics,3948678,1,2,13,1074,2349,1941,1410550398,129,3.919853333
arrays,84651,1,2,13,151481,49,334.5,1416367884,62,3.919853333
eclipse,1091466,2,6,3,6792,483.5,1087,1398888271,264,3.91630875
android,2702504,13,6,22,7333,365,722.1666667,1407739586,162,3.913602632
android,1796579,13,6,22,14891,245.9230769,231.6666667,1416591870,59,3.913602632
android,2067484,12,7,15,2178,593.8333333,498.4285714,1418819322,34,3.908954737
android,2155605,12,7,15,2161,1263,1089.857143,1407405827,166,3.908954737
sql,252552,5,5,12,9055,414.6,559,1419103879,30,3.90467
swing,878469,5,5,12,1627,2399,2431,1416237212,64,3.90467
regex,1018611,5,5,12,4811,533.4,700.6,1418935254,32,3.90467
hibernate,3636601,9,6,15,11652,161.1111111,240.3333333,1418199360,41,3.901644
json,2970947,9,6,15,61282,581.4444444,604.6666667,1418430738,38,3.901644
android,4014448,10,8,8,1639,797.7,489.5,1417712530,46,3.896884444
spring,258741,10,7,12,2126,510.3,668,1419975254,20,3.896193824
jdbc,664577,1,3,9,11465,756,800.6666667,1396711800,290,3.88918875
hibernate,1061499,1,3,9,4703,312,871.6666667,1402407559,224,3.88918875
generics,535871,1,3,9,128079,1826,704.3333333,1401591372,233,3.88918875
jpa,1144035,1,3,9,254853,371,932.6666667,1408708474,151,3.88918875
multithreading,226975,1,3,9,17983,427,807,1412991835,101,3.88918875
multithreading,56778,1,3,9,73980,1379,1362.333333,1416690808,58,3.88918875
html,1927832,1,3,9,51471,141,252.6666667,1403000360,217,3.88918875
mysql,664577,1,3,9,11465,756,800.6666667,1396711800,290,3.88918875
arraylist,2891664,1,3,9,11426,718,1459.333333,1416692413,58,3.88918875
regex,3764814,1,3,9,12995,212,531.3333333,1417004212,55,3.88918875
servlets,2425857,1,3,9,1259,944,453,1410990034,124,3.88918875
android,1839336,39,11,23,16116,685.5128205,994.7272727,1415701749,70,3.8862219
string,2097529,12,6,20,3348,734.3333333,1029.833333,1416367819,62,3.882503333
swing,1515592,12,6,20,5569,1996.75,1118.333333,1394148282,319,3.882503333
android,4186942,4,4,14,935,868.5,825.75,1418928377,32,3.878985
sql,871026,4,4,14,97684,293.25,286.75,1412413369,108,3.878985
spring,710099,4,4,14,5523,798.25,1346,1407777232,161,3.878985
generics,1540818,4,4,14,3450,1071.25,1099.5,1400260400,248,3.878985
xml,571407,4,4,14,279389,656.5,721.75,1411898649,114,3.878985
multithreading,1705598,4,4,14,14678,711.25,1008.5,1414956433,78,3.878985
spring-mvc,3059623,18,9,13,1082,484.7222222,570.8888889,1417135187,53,3.878416667
arraylist,2071828,7,5,16,20983,1351,1684.2,1413018113,101,3.875195833
android,2704885,15,8,14,1227,373.8,707.625,1419802299,22,3.868742609
jsp,2149440,1,4,6,8127,1459,2601.25,1400603960,245,3.867748
android,500916,1,4,6,6154,611,1067.75,1411382322,120,3.867748
spring,2131074,1,4,6,1073,3757,3042.25,1407413355,166,3.867748
java-ee,1189548,1,4,6,1312,192,657,1418277436,40,3.867748
jsp,1021720,1,4,6,2645,345,731.75,1417431145,50,3.867748
android,910736,1,4,6,3519,447,547.5,1406645118,175,3.867748
android,2762154,1,4,6,563,129,447.5,1415892001,68,3.867748
jar,84889,1,4,6,44265,316,405,1416927718,56,3.867748
web-services,3190413,1,4,6,11847,173,777,1401857723,230,3.867748
arraylist,641955,1,4,6,28801,779,1690.5,1419422462,27,3.867748
java-ee,365237,1,4,6,16258,1703,781.75,1416340307,62,3.867748
multithreading,1631193,8,5,18,25783,534.5,743.4,1419191460,29,3.863859615
eclipse,1221571,12,4,35,61015,548,436,1418364365,39,3.85974125
android,390695,3,3,16,16077,733,1305.666667,1410078660,135,3.8533
web-services,1194415,1,6,1,6426,488,423.5,1412071954,112,3.836725714
arrays,3533191,11,7,13,4242,1059.181818,1808,1406747298,173,3.836176944
spring,1806005,21,8,21,793,444.6666667,562.5,1414139172,88,3.828841379
servlets,770303,2,2,18,3638,3448,3199,1397266654,283,3.827615
android,786718,4,6,6,16896,1262.75,761.3333333,1414258208,86,3.821748
android,2518666,21,4,58,4318,509.4761905,427.5,1407140466,169,3.818484
hibernate,1629242,17,8,16,862,797.1764706,973.625,1407425167,166,3.816696
multithreading,13663,3,4,11,61726,794,1319.75,1415294110,74,3.81092
arraylist,1945127,3,4,11,4207,431.3333333,462.5,1419415113,27,3.81092
swing,2683501,3,4,11,178,184.3333333,750.5,1400340203,248,3.81092
android,1189885,10,6,16,23724,351.5,309.6666667,1416367954,62,3.8086425
sql,984823,14,7,17,34051,845.2857143,651.7142857,1416240176,64,3.804853333
string,2479481,0,1,9,2749,0,536,1411486368,119,3.76864
string,1852723,0,1,9,2009,0,186,1394519475,315,3.76864
string,758280,0,1,9,23079,0,323,1388705181,382,3.76864
tomcat,3657587,0,1,9,108,0,1446,1400616662,244,3.76864
android,1803682,0,1,9,6752,0,767,1394037751,321,3.76864
android,3819227,0,1,9,141,0,138,1404978067,194,3.76864
android,3297516,0,1,9,440,0,618,1404812403,196,3.76864
android,1991656,0,1,9,106,0,334,1405973193,182,3.76864
sql,801913,0,1,9,1315,0,325,1392165851,342,3.76864
generics,166955,0,1,9,17611,0,1596,1400858310,242,3.76864
generics,492158,0,1,9,2481,0,541,1418928113,32,3.76864
json,923820,0,1,9,422,0,2946,1403794854,208,3.76864
multithreading,2729109,0,1,9,3734,0,213,1395661044,302,3.76864
maven,3819227,0,1,9,141,0,138,1404978067,194,3.76864
maven,2889514,0,1,9,140,0,363,1390127499,366,3.76864
maven,2139684,0,1,9,331,0,233,1410949532,125,3.76864
arraylist,121993,0,1,9,23674,0,323,1415745512,69,3.76864
arraylist,120955,0,1,9,63002,0,487,1410382426,131,3.76864
eclipse,49746,0,1,9,7555,0,286,1389193456,377,3.76864
eclipse,218257,0,1,9,12324,0,184,1394393828,316,3.76864
swing,1358430,0,1,9,1652,0,142,1396368661,294,3.76864
swing,3322273,0,1,9,520,0,11932,1392719999,336,3.76864
swing,1439771,0,1,9,773,0,540,1399288010,260,3.76864
regex,2479481,0,1,9,2749,0,536,1411486368,119,3.76864
servlets,801913,0,1,9,1315,0,325,1392165851,342,3.76864
arrays,2990379,0,1,9,316,0,1196,1389320844,375,3.76864
arrays,4028085,12,6,19,4477,593.5,1250.5,1418913870,33,3.768071667
sql,3297111,2,3,12,2253,740,361.6666667,1402061575,228,3.764667
multithreading,2314073,2,3,12,34348,352.5,435,1417755512,46,3.764667
arraylist,474189,2,3,12,26458,651.5,451,1410782507,127,3.764667
swing,1393766,2,3,12,40110,675,1633.666667,1403824183,207,3.764667
spring-mvc,1833612,0,2,7,12904,0,326.5,1391783167,347,3.761035
string,1899640,0,2,7,28323,0,1176,1414431060,84,3.761035
jsp,2691659,0,2,7,627,0,848,1399343312,259,3.761035
jsp,354831,0,2,7,5694,0,174.5,1410379502,131,3.761035
android,2942600,0,2,7,197,0,322,1389038266,378,3.761035
android,1367392,0,2,7,3759,0,534,1401210313,237,3.761035
android,1321642,0,2,7,2205,0,116,1406481846,176,3.761035
android,254638,0,2,7,1782,0,394,1405119562,192,3.761035
hibernate,1892802,0,2,7,4501,0,453.5,1411076829,123,3.761035
hibernate,577181,0,2,7,4575,0,308.5,1410523763,130,3.761035
spring,1111674,0,2,7,2825,0,427,1389955107,368,3.761035
generics,1493294,0,2,7,1617,0,463.5,1400746193,243,3.761035
json,2670249,0,2,7,3008,0,550,1391170418,354,3.761035
maven,2141091,0,2,7,576,0,480,1411056661,124,3.761035
maven,3296736,0,2,7,434,0,349,1402665138,221,3.761035
java-ee,88111,0,2,7,6997,0,986,1420212929,18,3.761035
eclipse,55787,0,2,7,6720,0,552.5,1392191406,342,3.761035
eclipse,1814867,0,2,7,772,0,292.5,1403886949,207,3.761035
eclipse,3297111,0,2,7,2253,0,341,1399035680,263,3.761035
swing,3081206,0,2,7,2660,0,1549,1390256494,364,3.761035
user-interface,1768232,0,2,7,10341,0,780.5,1413921567,90,3.761035
